variant,layout,seed,step,rho,fro,diag,off_std,finite
orth,annulus,3,8000,1.6013271808624268,16.93976402282715,0.45445331931114197,0.02700052782893181,1
orth,annulus,3,16000,2.2020761966705322,17.335275650024414,0.4225253164768219,0.028832759708166122,1
orth,annulus,3,32000,3.091991901397705,18.720821380615234,0.37628114223480225,0.03293679282069206,1
orth,annulus,3,80000,5.2563300132751465,22.9976863861084,0.2818717956542969,0.042954303324222565,1
orth,annulus,4,0,1.0773502588272095,17.06498146057129,0.49909377098083496,0.025821195915341377,1
orth,annulus,4,250,1.080307126045227,17.064706802368164,0.4988248944282532,0.025830818340182304,1
orth,annulus,4,500,1.0805377960205078,17.06134605407715,0.4981590509414673,0.025847988203167915,1
orth,annulus,4,1000,1.1348804235458374,17.064830780029297,0.49651360511779785,0.025919022038578987,1
orth,annulus,4,2000,1.2548075914382935,17.097152709960938,0.490970641374588,0.026205794885754585,1
orth,annulus,4,4000,1.40437912940979,16.981128692626953,0.4747998118400574,0.02647058293223381,1
orth,annulus,4,8000,1.5772137641906738,16.902202606201172,0.451139897108078,0.02702673338353634,1
orth,annulus,4,16000,2.2002062797546387,17.369089126586914,0.4205546975135803,0.02898656763136387,1
orth,annulus,4,32000,3.0837841033935547,18.78742027282715,0.3761608302593231,0.03312060609459877,1
orth,annulus,4,80000,5.332798957824707,23.057971954345703,0.28347423672676086,0.04304333031177521,1
orth,annulus,5,0,1.0773502588272095,17.095441818237305,0.5011749863624573,0.025819487869739532,1
orth,annulus,5,250,1.0761184692382812,17.09890365600586,0.5009510517120361,0.025837060064077377,1
orth,annulus,5,500,1.083985686302185,17.09455108642578,0.5002432465553284,0.025853585451841354,1
orth,annulus,5,1000,1.206262469291687,17.097488403320312,0.49855852127075195,0.02592465467751026,1
orth,annulus,5,2000,1.2991743087768555,17.14491081237793,0.49286553263664246,0.02625647373497486,1
orth,annulus,5,4000,1.3580684661865234,17.055461883544922,0.47710826992988586,0.026572270318865776,1
orth,annulus,5,8000,1.614097237586975,16.970046997070312,0.4534482955932617,0.02710869535803795,1
orth,annulus,5,16000,2.184483766555786,17.39732551574707,0.4212125539779663,0.029016748070716858,1
orth,annulus,5,32000,3.0375921726226807,18.833709716796875,0.374571830034256,0.033247239887714386,1
orth,annulus,5,80000,5.18650484085083,23.087244033813477,0.2814981937408447,0.04317069053649902,1
orth,annulus,6,0,1.0773495435714722,17.07059669494629,0.49947741627693176,0.025821277871727943,1
orth,annulus,6,250,1.080240249633789,17.07255744934082,0.4991486668586731,0.025839345529675484,1
orth,annulus,6,500,1.0844197273254395,17.066801071166992,0.498442679643631,0.02585146762430668,1
orth,annulus,6,1000,1.1085320711135864,17.071765899658203,0.4968385398387909,0.025923630222678185,1
orth,annulus,6,2000,1.2626020908355713,17.122026443481445,0.49129119515419006,0.026253893971443176,1
orth,annulus,6,4000,1.4173542261123657,17.018239974975586,0.475527822971344,0.02652888372540474,1
orth,annulus,6,8000,1.6579316854476929,16.946720123291016,0.4526675045490265,0.027072368189692497,1
orth,annulus,6,16000,2.211200475692749,17.383235931396484,0.4201500117778778,0.02900972217321396,1
orth,annulus,6,32000,3.063124418258667,18.863651275634766,0.37342369556427,0.03331292048096657,1
orth,annulus,6,80000,5.157462120056152,23.136253356933594,0.27843934297561646,0.043263405561447144,1
orth,annulus,7,0,1.0773502588272095,17.063478469848633,0.4989912807941437,0.02581856958568096,1
orth,annulus,7,250,1.0764905214309692,17.064252853393555,0.49873095750808716,0.025830546393990517,1
orth,annulus,7,500,1.0782155990600586,17.060945510864258,0.4981018006801605,0.02584628015756607,1
orth,annulus,7,1000,1.1435338258743286,17.06669044494629,0.49654021859169006,0.025918971747159958,1
orth,annulus,7,2000,1.2762449979782104,17.092130661010742,0.49070417881011963,0.02619616873562336,1
orth,annulus,7,4000,1.3403093814849854,16.977054595947266,0.4748576879501343,0.026448195800185204,1
orth,annulus,7,8000,1.659730076789856,16.902217864990234,0.4517466425895691,0.026991967111825943,1
orth,annulus,7,16000,2.2097253799438477,17.323455810546875,0.4199244976043701,0.028876986354589462,1
orth,annulus,7,32000,3.078739643096924,18.734100341796875,0.3738069534301758,0.03303474560379982,1
orth,annulus,7,80000,5.196556091308594,23.017946243286133,0.2765749990940094,0.043093666434288025,1
tau1,annulus,0,0,0.5939594507217407,12.912247657775879,0.001832200214266777,0.02582300268113613,1
tau1,annulus,0,250,0.6539421677589417,12.89400577545166,0.002626261441037059,0.025786323472857475,1
tau1,annulus,0,500,0.694972574710846,12.87663745880127,0.0030256735626608133,0.02575094997882843,1
tau1,annulus,0,1000,0.7724974751472473,12.85194206237793,0.0036609394010156393,0.025699878111481667,1
tau1,annulus,0,2000,0.8165068626403809,12.772171020507812,0.0033792813774198294,0.025535330176353455,1
tau1,annulus,0,4000,0.8701566457748413,12.611059188842773,0.00316250859759748,0.025198617950081825,1
tau1,annulus,0,8000,0.9554049372673035,12.646100997924805,0.0052077858708798885,0.025230102241039276,1
tau1,annulus,0,16000,1.495510220527649,13.180670738220215,0.009478345513343811,0.02620282582938671,1
tau1,annulus,0,32000,2.3766772747039795,14.638916969299316,0.015634212642908096,0.028899479657411575,1
tau1,annulus,0,80000,4.7835893630981445,18.953920364379883,0.027514828369021416,0.03667822107672691,1
tau1,annulus,1,0,0.5786731839179993,12.887650489807129,0.0005717961466871202,0.02577495202422142,1
tau1,annulus,1,250,0.5814121961593628,12.872201919555664,0.0012577996822074056,0.02574414201080799,1
tau1,annulus,1,500,0.653722882270813,12.858485221862793,0.0016138844657689333,0.02571604773402214,1
tau1,annulus,1,1000,0.785130500793457,12.834918975830078,0.0022524436935782433,0.025666773319244385,1
tau1,annulus,1,2000,0.8113844990730286,12.76322078704834,0.0023478169459849596,0.025517337024211884,1
tau1,annulus,1,4000,0.8832329511642456,12.58291244506836,0.002219503978267312,0.025141986086964607,1
tau1,annulus,1,8000,0.969880998134613,12.60141372680664,0.004586448892951012,0.025143025442957878,1
tau1,annulus,1,16000,1.4403746128082275,13.141968727111816,0.009218651801347733,0.0261323731392622,1
tau1,annulus,1,32000,2.382415294647217,14.616641998291016,0.01485032495111227,0.02883918397128582,1
tau1,annulus,1,80000,4.933743476867676,18.995872497558594,0.024915015324950218,0.0366726815700531,1
tau1,annulus,2,0,0.5963537096977234,12.898699760437012,0.0002193390391767025,0.025799324735999107,1
tau1,annulus,2,250,0.6213186383247375,12.8782320022583,0.0008770331041887403,0.02575809881091118,1
tau1,annulus,2,500,0.6463592052459717,12.86118221282959,0.0011606988264247775,0.025723149999976158,1
tau1,annulus,2,1000,0.7488960027694702,12.836213111877441,0.001749246846884489,0.025671113282442093,1
tau1,annulus,2,2000,0.8420860171318054,12.766315460205078,0.0019070657435804605,0.025525251403450966,1
tau1,annulus,2,4000,0.8667625188827515,12.603288650512695,0.0019674564246088266,0.025183089077472687,1
tau1,annulus,2,8000,0.9896807074546814,12.650633811950684,0.004263815935701132,0.025240378454327583,1
tau1,annulus,2,16000,1.49962317943573,13.182775497436523,0.008997201919555664,0.026214735582470894,1
tau1,annulus,2,32000,2.393449068069458,14.645231246948242,0.014840341173112392,0.02890819124877453,1
tau1,annulus,2,80000,4.931070327758789,18.989233016967773,0.025161022320389748,0.03665506839752197,1
tau1,annulus,3,0,0.5816304087638855,12.905264854431152,-0.002279264386743307,0.025809120386838913,1
tau1,annulus,3,250,0.591874361038208,12.885537147521973,-0.0014248659135773778,0.025769712403416634,1
tau1,annulus,3,500,0.6044254899024963,12.868341445922852,-0.0011759373592212796,0.025734787806868553,1
tau1,annulus,3,1000,0.7527838349342346,12.83696460723877,-0.0003090619284193963,0.02566974237561226,1
tau1,annulus,3,2000,0.8326565623283386,12.759671211242676,-0.00010775116243166849,0.025508692488074303,1
tau1,annulus,3,4000,0.8557220101356506,12.596209526062012,-4.5858920202590525e-05,0.025165196508169174,1
tau1,annulus,3,8000,0.9683160781860352,12.633923530578613,0.0022683634888380766,0.025203216820955276,1
tau1,annulus,3,16000,1.5013374090194702,13.177872657775879,0.0071315402165055275,0.02619829587638378,1
tau1,annulus,3,32000,2.415315866470337,14.667394638061523,0.013688949868083,0.028943121433258057,1
tau1,annulus,3,80000,4.900035381317139,19.041339874267578,0.0255529023706913,0.0367613211274147,1
tau1,annulus,4,0,0.5880898833274841,12.899285316467285,-0.0006052510580047965,0.02579835243523121,1
tau1,annulus,4,250,0.5870619416236877,12.882585525512695,0.00018889525381382555,0.025764938443899155,1
tau1,annulus,4,500,0.6248711943626404,12.869279861450195,0.0005390669102780521,0.025737615302205086,1
tau1,annulus,4,1000,0.7246614694595337,12.842053413391113,0.00135371636133641,0.025680450722575188,1
tau1,annulus,4,2000,0.8405727744102478,12.761754989624023,0.0010867458768188953,0.025513509288430214,1
tau1,annulus,4,4000,0.8593152761459351,12.599820137023926,0.001124313217587769,0.025173837319016457,1
tau1,annulus,4,8000,0.961554229259491,12.62499713897705,0.0035532889887690544,0.025185594335198402,1
tau1,annulus,4,16000,1.4948512315750122,13.12579345703125,0.008118119090795517,0.026092953979969025,1
tau1,annulus,4,32000,2.4046168327331543,14.571982383728027,0.014638968743383884,0.02875501848757267,1
tau1,annulus,4,80000,4.858646392822266,18.95029640197754,0.026488985866308212,0.03662295266985893,1
tau1,annulus,5,0,0.5951011180877686,12.922247886657715,-0.0021157797891646624,0.025845475494861603,1
tau1,annulus,5,250,0.5936645865440369,12.901106834411621,-0.0013740462018176913,0.02580324001610279,1
tau1,annulus,5,500,0.6417260766029358,12.884090423583984,-0.001046593300998211,0.02576868236064911,1
tau1,annulus,5,1000,0.7537050843238831,12.86182689666748,-0.00021953826944809407,0.02572215534746647,1
tau1,annulus,5,2000,0.8268407583236694,12.791109085083008,-0.0001955716870725155,0.02557431347668171,1
tau1,annulus,5,4000,0.8714802265167236,12.623434066772461,-0.00024308857973665,0.025224320590496063,1
tau1,annulus,5,8000,0.9648125171661377,12.638009071350098,0.0020836512558162212,0.02521822787821293,1
tau1,annulus,5,16000,1.4547830820083618,13.141352653503418,0.006975064054131508,0.026133548468351364,1
tau1,annulus,5,32000,2.38167405128479,14.606664657592773,0.013354663737118244,0.028828153386712074,1
tau1,annulus,5,80000,4.8226237297058105,18.973543167114258,0.023337559774518013,0.03668198361992836,1
tau1,annulus,6,0,0.6057525873184204,12.910018920898438,0.00046434038085862994,0.02582046203315258,1
tau1,annulus,6,250,0.6032078862190247,12.89489459991455,0.0012111603282392025,0.02578999474644661,1
tau1,annulus,6,500,0.6087021231651306,12.87905216217041,0.0015101856552064419,0.025757398456335068,1
tau1,annulus,6,1000,0.748720645904541,12.853415489196777,0.002003090688958764,0.02570374868810177,1
tau1,annulus,6,2000,0.8245939612388611,12.786969184875488,0.0020550466142594814,0.025563957169651985,1
tau1,annulus,6,4000,0.8847107291221619,12.620128631591797,0.0020036071073263884,0.02521250583231449,1
tau1,annulus,6,8000,0.9466728568077087,12.644966125488281,0.0041462210938334465,0.025221657007932663,1
tau1,annulus,6,16000,1.512243390083313,13.201676368713379,0.008720184676349163,0.026241090148687363,1
tau1,annulus,6,32000,2.4356446266174316,14.713294982910156,0.014026266522705555,0.029037823900580406,1
tau1,annulus,6,80000,4.980052947998047,19.118337631225586,0.024668056517839432,0.036918312311172485,1
tau1,annulus,7,0,0.603314995765686,12.916448593139648,0.0009164029615931213,0.025831954553723335,1
tau1,annulus,7,250,0.5825223326683044,12.897472381591797,0.001744390232488513,0.025794005021452904,1
tau1,annulus,7,500,0.6308403015136719,12.879700660705566,0.002106080064550042,0.025757551193237305,1
tau1,annulus,7,1000,0.7589123845100403,12.851165771484375,0.002681213663890958,0.02569781057536602,1
tau1,annulus,7,2000,0.8117271661758423,12.783485412597656,0.0024859800469130278,0.025555824860930443,1
tau1,annulus,7,4000,0.8431603312492371,12.61599063873291,0.0021675769239664078,0.025205252692103386,1
tau1,annulus,7,8000,0.9668876528739929,12.653913497924805,0.004622010979801416,0.0252433642745018,1
tau1,annulus,7,16000,1.515335202217102,13.186064720153809,0.00963570550084114,0.02621563710272312,1
tau1,annulus,7,32000,2.4352173805236816,14.669126510620117,0.015610413625836372,0.02894080989062786,1
tau1,annulus,7,80000,4.90280294418335,18.992815017700195,0.02522233873605728,0.03667372092604637,1
tau4,annulus,0,0,1.3391900062561035,21.197885513305664,0.751832127571106,0.02582300268113613,1
tau4,annulus,0,250,1.3350049257278442,21.208934783935547,0.7516692876815796,0.02586742863059044,1
tau4,annulus,0,500,1.338404893875122,21.206188201904297,0.7511411905288696,0.025890039280056953,1
tau4,annulus,0,1000,1.3833820819854736,21.212108612060547,0.749921977519989,0.025980282574892044,1
tau4,annulus,0,2000,1.4817003011703491,21.263751983642578,0.7454589605331421,0.026394570246338844,1
tau4,annulus,0,4000,1.6956626176834106,21.285945892333984,0.7305389642715454,0.027256714180111885,1
tau4,annulus,0,8000,1.9452917575836182,21.266630172729492,0.7036110758781433,0.028517093509435654,1
tau4,annulus,0,16000,2.5305099487304688,21.711488723754883,0.6625654697418213,0.03152306005358696,1
tau4,annulus,0,32000,3.371769428253174,23.1270809173584,0.5994975566864014,0.03721103444695473,1
tau4,annulus,0,80000,5.395088195800781,27.306909561157227,0.4660469591617584,0.049207910895347595,1
tau4,annulus,1,0,1.308109164237976,21.160585403442383,0.7505717873573303,0.02577495202422142,1
tau4,annulus,1,250,1.327439308166504,21.166372299194336,0.750322163105011,0.025808461010456085,1
tau4,annulus,1,500,1.3181272745132446,21.164793014526367,0.7497615814208984,0.025836119428277016,1
tau4,annulus,1,1000,1.3222168684005737,21.1685791015625,0.7483869791030884,0.025927117094397545,1
tau4,annulus,1,2000,1.553436040878296,21.221643447875977,0.7439425587654114,0.026343001052737236,1
tau4,annulus,1,4000,1.674195647239685,21.24300765991211,0.7284678816795349,0.027229709550738335,1
tau4,annulus,1,8000,1.9422321319580078,21.21953582763672,0.70149827003479,0.028475217521190643,1
tau4,annulus,1,16000,2.4848837852478027,21.6274471282959,0.6607887148857117,0.03135361149907112,1
tau4,annulus,1,32000,3.355853796005249,22.955289840698242,0.5988219976425171,0.03678927943110466,1
tau4,annulus,1,80000,5.354581832885742,27.037946701049805,0.4659484326839447,0.04866930469870567,1
tau4,annulus,2,0,1.3191771507263184,21.16107177734375,0.7502192854881287,0.025799324735999107,1
tau4,annulus,2,250,1.3145383596420288,21.16398811340332,0.7499516606330872,0.025823364034295082,1
tau4,annulus,2,500,1.3086605072021484,21.162202835083008,0.7494138479232788,0.025849243625998497,1
tau4,annulus,2,1000,1.3024866580963135,21.170398712158203,0.7481909990310669,0.02594747394323349,1
tau4,annulus,2,2000,1.5416232347488403,21.219144821166992,0.7436069250106812,0.02635999582707882,1
tau4,annulus,2,4000,1.630243182182312,21.234933853149414,0.728571891784668,0.027209868654608727,1
tau4,annulus,2,8000,1.8700560331344604,21.18895721435547,0.7012307643890381,0.02840946614742279,1
tau4,annulus,2,16000,2.4281814098358154,21.606658935546875,0.66031414270401,0.03132370114326477,1
tau4,annulus,2,32000,3.2711234092712402,22.949806213378906,0.5987008810043335,0.03677995875477791,1
tau4,annulus,2,80000,5.259762763977051,27.04086685180664,0.46653497219085693,0.04866385832428932,1
tau4,annulus,3,0,1.3018161058425903,21.120758056640625,0.7477207779884338,0.025809120386838913,1
tau4,annulus,3,250,1.3033393621444702,21.126794815063477,0.7474141716957092,0.02584538608789444,1
tau4,annulus,3,500,1.2954349517822266,21.125272750854492,0.7468317151069641,0.025874366983771324,1
tau4,annulus,3,1000,1.3109230995178223,21.128110885620117,0.7456339597702026,0.025953426957130432,1
tau4,annulus,3,2000,1.5476081371307373,21.175989151000977,0.7413814663887024,0.026342760771512985,1
tau4,annulus,3,4000,1.6476351022720337,21.18175506591797,0.7260764241218567,0.027174420654773712,1
tau4,annulus,3,8000,1.8838880062103271,21.151376724243164,0.6990439891815186,0.028404343873262405,1
tau4,annulus,3,16000,2.453185796737671,21.5931453704834,0.6586686372756958,0.03135985508561134,1
tau4,annulus,3,32000,3.326054334640503,22.987415313720703,0.596204936504364,0.036937445402145386,1
tau4,annulus,3,80000,5.344885349273682,27.124895095825195,0.4648585915565491,0.048828788101673126,1
tau4,annulus,4,0,1.3159435987472534,21.146808624267578,0.7493947744369507,0.02579835243523121,1
tau4,annulus,4,250,1.3149127960205078,21.154523849487305,0.7491815090179443,0.025835227221250534,1
tau4,annulus,4,500,1.3051499128341675,21.153947830200195,0.7486503720283508,0.0258647333830595,1
tau4,annulus,4,1000,1.4011955261230469,21.159364700317383,0.7473354339599609,0.025958720594644547,1
tau4,annulus,4,2000,1.542366623878479,21.210973739624023,0.7427983283996582,0.0263771153986454,1
tau4,annulus,4,4000,1.6460680961608887,21.231910705566406,0.7280726432800293,0.027223899960517883,1
tau4,annulus,4,8000,1.8512978553771973,21.191158294677734,0.7011757493019104,0.028411179780960083,1
tau4,annulus,4,16000,2.476616144180298,21.61223602294922,0.6609201431274414,0.03131047636270523,1
tau4,annulus,4,32000,3.358881711959839,22.954378128051758,0.5984352827072144,0.036805979907512665,1
tau4,annulus,4,80000,5.337386131286621,26.943180084228516,0.46745386719703674,0.04842803627252579,1
tau4,annulus,5,0,1.3387041091918945,21.13404083251953,0.7478841543197632,0.025845475494861603,1
tau4,annulus,5,250,1.3168870210647583,21.142724990844727,0.7476778626441956,0.02588493935763836,1
tau4,annulus,5,500,1.3188413381576538,21.140966415405273,0.7471651434898376,0.02590934932231903,1
tau4,annulus,5,1000,1.3308244943618774,21.143341064453125,0.7459570169448853,0.025987260043621063,1
tau4,annulus,5,2000,1.5122357606887817,21.180727005004883,0.741536021232605,0.026351317763328552,1
tau4,annulus,5,4000,1.6174849271774292,21.174697875976562,0.7260304093360901,0.02715633623301983,1
tau4,annulus,5,8000,1.9000556468963623,21.11240005493164,0.6988732814788818,0.028300056234002113,1
tau4,annulus,5,16000,2.503026247024536,21.532751083374023,0.6585689783096313,0.031202657148241997,1
tau4,annulus,5,32000,3.381256580352783,22.87881851196289,0.5968740582466125,0.03666252642869949,1
tau4,annulus,5,80000,5.502291679382324,26.94108009338379,0.46781784296035767,0.04836616665124893,1
tau4,annulus,6,0,1.3557525873184204,21.172313690185547,0.7504643797874451,0.02582046203315258,1
tau4,annulus,6,250,1.3552683591842651,21.17911720275879,0.750248908996582,0.02585488185286522,1
tau4,annulus,6,500,1.3247277736663818,21.17591094970703,0.749694287776947,0.02587694302201271,1
tau4,annulus,6,1000,1.3476182222366333,21.174476623535156,0.7483715415000916,0.025948144495487213,1
tau4,annulus,6,2000,1.4738471508026123,21.208168029785156,0.7437347173690796,0.02631252259016037,1
tau4,annulus,6,4000,1.7092891931533813,21.200725555419922,0.7281636595726013,0.027117010205984116,1
tau4,annulus,6,8000,1.934128761291504,21.16473960876465,0.7016357779502869,0.028310934081673622,1
tau4,annulus,6,16000,2.518730878829956,21.673534393310547,0.6610984206199646,0.0314740352332592,1
tau4,annulus,6,32000,3.348764657974243,23.123056411743164,0.5990118384361267,0.03720298036932945,1
tau4,annulus,6,80000,5.27661657333374,27.25265884399414,0.4702560305595398,0.04911239072680473,1
tau4,annulus,7,0,1.3264206647872925,21.184236526489258,0.7509163618087769,0.025831954553723335,1
tau4,annulus,7,250,1.3279392719268799,21.18877410888672,0.7506406307220459,0.02586265653371811,1
tau4,annulus,7,500,1.3209089040756226,21.186405181884766,0.7501094341278076,0.025886109098792076,1
tau4,annulus,7,1000,1.3220006227493286,21.185087203979492,0.748855471611023,0.025954226031899452,1
tau4,annulus,7,2000,1.4952294826507568,21.224777221679688,0.7444730401039124,0.026324303820729256,1
tau4,annulus,7,4000,1.6461355686187744,21.2286319732666,0.7289709448814392,0.02716255560517311,1
tau4,annulus,7,8000,1.9143145084381104,21.18131446838379,0.7013426423072815,0.028373487293720245,1
tau4,annulus,7,16000,2.495281457901001,21.61798095703125,0.6600220799446106,0.031362127512693405,1
tau4,annulus,7,32000,3.3721325397491455,23.01649284362793,0.5982162356376648,0.03694543614983559,1
tau4,annulus,7,80000,5.377840995788574,27.24305534362793,0.4662339985370636,0.049056798219680786,1
tau8,annulus,0,0,1.4638687372207642,23.476409912109375,0.876832127571106,0.02582300268113613,1
tau8,annulus,0,250,1.4548718929290771,23.48702049255371,0.876646876335144,0.025873027741909027,1
tau8,annulus,0,500,1.4411721229553223,23.485660552978516,0.876104474067688,0.02590537816286087,1
tau8,annulus,0,1000,1.4926118850708008,23.491348266601562,0.875006914138794,0.02600063942372799,1
tau8,annulus,0,2000,1.681361436843872,23.543289184570312,0.8713248372077942,0.026425756514072418,1
tau8,annulus,0,4000,1.8203423023223877,23.57392120361328,0.8567368388175964,0.027444766834378242,1
tau8,annulus,0,8000,1.9987117052078247,23.553619384765625,0.8295424580574036,0.02894182875752449,1
tau8,annulus,0,16000,2.575608015060425,24.02249526977539,0.7867262959480286,0.03251774236559868,1
tau8,annulus,0,32000,3.4066901206970215,25.445890426635742,0.7176663875579834,0.03903090953826904,1
tau8,annulus,0,80000,5.321253299713135,29.509599685668945,0.5702735781669617,0.05197428539395332,1
tau8,annulus,1,0,1.4328759908676147,23.439374923706055,0.8755718469619751,0.02577495202422142,1
tau8,annulus,1,250,1.4578882455825806,23.447805404663086,0.8753796815872192,0.02581802010536194,1
tau8,annulus,1,500,1.4584625959396362,23.44506072998047,0.8748787641525269,0.02584242634475231,1
tau8,annulus,1,1000,1.5092272758483887,23.44255828857422,0.8737160563468933,0.02591259777545929,1
tau8,annulus,1,2000,1.6357611417770386,23.489850997924805,0.8699929118156433,0.02632233314216137,1
tau8,annulus,1,4000,1.8273149728775024,23.547096252441406,0.8555559515953064,0.02741885371506214,1
tau8,annulus,1,8000,2.0833370685577393,23.524330139160156,0.8270856738090515,0.028969381004571915,1
tau8,annulus,1,16000,2.666100263595581,23.984067916870117,0.7833963632583618,0.03254009038209915,1
tau8,annulus,1,32000,3.498426675796509,25.358423233032227,0.7137851119041443,0.0389312282204628,1
tau8,annulus,1,80000,5.427671909332275,29.33380889892578,0.5665969252586365,0.051712796092033386,1
tau8,annulus,2,0,1.4424160718917847,23.43887710571289,0.8752193450927734,0.025799324735999107,1
tau8,annulus,2,250,1.4397655725479126,23.439672470092773,0.8748472929000854,0.02582583576440811,1
tau8,annulus,2,500,1.4279857873916626,23.435819625854492,0.874376118183136,0.02584460936486721,1
tau8,annulus,2,1000,1.433786392211914,23.433977127075195,0.8732506632804871,0.02591468021273613,1
tau8,annulus,2,2000,1.6767146587371826,23.475521087646484,0.8694946765899658,0.026306791231036186,1
tau8,annulus,2,4000,1.7974655628204346,23.509933471679688,0.8547684550285339,0.027346257120370865,1
tau8,annulus,2,8000,2.0553038120269775,23.48459815979004,0.8265777826309204,0.028882388025522232,1
tau8,annulus,2,16000,2.6359333992004395,23.893198013305664,0.7838535904884338,0.03226115182042122,1
tau8,annulus,2,32000,3.4792697429656982,25.223764419555664,0.7151667475700378,0.03852984309196472,1
tau8,annulus,2,80000,5.3921403884887695,29.20787811279297,0.5690110921859741,0.05134393647313118,1
tau8,annulus,3,0,1.4263088703155518,23.39581298828125,0.8727207779884338,0.025809120386838913,1
tau8,annulus,3,250,1.4243007898330688,23.404586791992188,0.8724368810653687,0.025857554748654366,1
tau8,annulus,3,500,1.4264857769012451,23.403234481811523,0.8718675971031189,0.025891466066241264,1
tau8,annulus,3,1000,1.4447113275527954,23.39851951599121,0.870589554309845,0.02596290223300457,1
tau8,annulus,3,2000,1.6477128267288208,23.44059181213379,0.8666887283325195,0.026366936042904854,1
tau8,annulus,3,4000,1.807216763496399,23.47784996032715,0.8518970012664795,0.027414070442318916,1
tau8,annulus,3,8000,1.97125244140625,23.459436416625977,0.8235296010971069,0.02897059917449951,1
tau8,annulus,3,16000,2.5746374130249023,23.92519187927246,0.7810438871383667,0.03248307853937149,1
tau8,annulus,3,32000,3.4343624114990234,25.340085983276367,0.7132564783096313,0.03888942301273346,1
tau8,annulus,3,80000,5.382120609283447,29.31296157836914,0.5684171319007874,0.05161404609680176,1
tau8,annulus,4,0,1.4405193328857422,23.423799514770508,0.8743947744369507,0.02579835243523121,1
tau8,annulus,4,250,1.433382272720337,23.427532196044922,0.8741113543510437,0.025830281898379326,1
tau8,annulus,4,500,1.4319626092910767,23.42540740966797,0.8735806345939636,0.02585889771580696,1
tau8,annulus,4,1000,1.435125470161438,23.423748016357422,0.8723424077033997,0.025937272235751152,1
tau8,annulus,4,2000,1.6813257932662964,23.463674545288086,0.8683252334594727,0.0263405442237854,1
tau8,annulus,4,4000,1.7936452627182007,23.488351821899414,0.8532613515853882,0.027363372966647148,1
tau8,annulus,4,8000,2.050078868865967,23.4473934173584,0.8244736790657043,0.028873514384031296,1
tau8,annulus,4,16000,2.67895245552063,23.893905639648438,0.7815940380096436,0.03235872462391853,1
tau8,annulus,4,32000,3.5966503620147705,25.2618465423584,0.7124729752540588,0.03868687152862549,1
tau8,annulus,4,80000,5.645031452178955,29.35291862487793,0.5695663094520569,0.05159325525164604,1
tau8,annulus,5,0,1.4637041091918945,23.408239364624023,0.8728841543197632,0.025845475494861603,1
tau8,annulus,5,250,1.4507815837860107,23.417835235595703,0.872655987739563,0.025894781574606895,1
tau8,annulus,5,500,1.4459559917449951,23.416587829589844,0.8721296787261963,0.025926191359758377,1
tau8,annulus,5,1000,1.4649137258529663,23.41651725769043,0.8709156513214111,0.02600829117000103,1
tau8,annulus,5,2000,1.6810598373413086,23.461463928222656,0.8668726086616516,0.026429833844304085,1
tau8,annulus,5,4000,1.7723015546798706,23.509639739990234,0.8522560000419617,0.027501653879880905,1
tau8,annulus,5,8000,2.0530049800872803,23.486820220947266,0.8240310549736023,0.029031692072749138,1
tau8,annulus,5,16000,2.6539454460144043,23.974056243896484,0.7807676792144775,0.0326383039355278,1
tau8,annulus,5,32000,3.4986867904663086,25.34095573425293,0.7129926681518555,0.038896284997463226,1
tau8,annulus,5,80000,5.364133358001709,29.34917449951172,0.5649176239967346,0.051793910562992096,1
tau8,annulus,6,0,1.4807525873184204,23.449678421020508,0.8754643797874451,0.02582046203315258,1
tau8,annulus,6,250,1.4772274494171143,23.459199905395508,0.8752327561378479,0.025870023295283318,1
tau8,annulus,6,500,1.473215103149414,23.45937156677246,0.8747056126594543,0.025906473398208618,1
tau8,annulus,6,1000,1.482203483581543,23.456144332885742,0.8734131455421448,0.025982527062296867,1
tau8,annulus,6,2000,1.6438963413238525,23.49789047241211,0.8695288300514221,0.026383081451058388,1
tau8,annulus,6,4000,1.8775522708892822,23.557775497436523,0.8549644947052002,0.027494557201862335,1
tau8,annulus,6,8000,2.0547537803649902,23.55306053161621,0.827247679233551,0.029060911387205124,1
tau8,annulus,6,16000,2.636671781539917,24.011062622070312,0.7836236357688904,0.032607246190309525,1
tau8,annulus,6,32000,3.509495973587036,25.3586368560791,0.7149317860603333,0.03887548670172691,1
tau8,annulus,6,80000,5.432212829589844,29.499961853027344,0.5692363381385803,0.05200264975428581,1
tau8,annulus,7,0,1.450974941253662,23.46164894104004,0.8759163618087769,0.025831954553723335,1
tau8,annulus,7,250,1.453011155128479,23.469318389892578,0.8756329417228699,0.025877898558974266,1
tau8,annulus,7,500,1.4527127742767334,23.467947006225586,0.875068724155426,0.025911593809723854,1
tau8,annulus,7,1000,1.4372961521148682,23.467039108276367,0.873844563961029,0.02599194273352623,1
tau8,annulus,7,2000,1.6019188165664673,23.50412368774414,0.8698509335517883,0.026384158059954643,1
tau8,annulus,7,4000,1.757365107536316,23.53255844116211,0.8549399375915527,0.02741318941116333,1
tau8,annulus,7,8000,1.945938229560852,23.50603675842285,0.8267938494682312,0.02893989346921444,1
tau8,annulus,7,16000,2.58437442779541,23.933483123779297,0.7829936146736145,0.03242954984307289,1
tau8,annulus,7,32000,3.422375202178955,25.358829498291016,0.7123465538024902,0.039006322622299194,1
