variant,layout,seed,step,rho,fro,diag,off_std,finite
kaiming_noid,annulus,1,2000,1.6867767572402954,31.567481994628906,-0.0008519020630046725,0.06313188374042511,1
kaiming_noid,annulus,1,4000,1.8035496473312378,31.470735549926758,-0.0009418855188414454,0.06293363869190216,1
kaiming_noid,annulus,1,8000,2.0030295848846436,31.06825828552246,-0.0026853657327592373,0.06211863085627556,1
kaiming_noid,annulus,1,16000,2.206559181213379,30.88361930847168,-0.0005276725278235972,0.06173216179013252,1
kaiming_noid,annulus,1,32000,2.4824559688568115,31.187408447265625,0.0033287338446825743,0.06229504570364952,1
kaiming_noid,annulus,1,80000,3.3546299934387207,33.136940002441406,0.012731034308671951,0.06598223000764847,1
kaiming_noid,annulus,2,0,1.4423202276229858,31.59665298461914,0.0024162973277270794,0.06319352984428406,1
kaiming_noid,annulus,2,250,1.4493987560272217,31.581954956054688,0.002750884974375367,0.06316392868757248,1
kaiming_noid,annulus,2,500,1.4475734233856201,31.56846809387207,0.0026339006144553423,0.06313710659742355,1
kaiming_noid,annulus,2,1000,1.4421004056930542,31.54172706604004,0.0024387992452830076,0.06308377534151077,1
kaiming_noid,annulus,2,2000,1.5937174558639526,31.493389129638672,0.0025136293843388557,0.0629868432879448,1
kaiming_noid,annulus,2,4000,1.8509202003479004,31.375988006591797,0.0027010804042220116,0.06274857372045517,1
kaiming_noid,annulus,2,8000,2.06189227104187,30.97947883605957,0.0005441021639853716,0.06194572523236275,1
kaiming_noid,annulus,2,16000,2.2848355770111084,30.7723445892334,0.003235029289498925,0.06151828169822693,1
kaiming_noid,annulus,2,32000,2.532109260559082,31.101221084594727,0.006902455352246761,0.06213429942727089,1
kaiming_noid,annulus,2,80000,3.5072669982910156,33.127655029296875,0.016827309504151344,0.06598512083292007,1
kaiming_noid,annulus,3,0,1.4855912923812866,31.554061889648438,0.005251066293567419,0.06311134248971939,1
kaiming_noid,annulus,3,250,1.4897480010986328,31.536394119262695,0.005677747540175915,0.06307638436555862,1
kaiming_noid,annulus,3,500,1.4827642440795898,31.52058982849121,0.005577093921601772,0.06304473429918289,1
kaiming_noid,annulus,3,1000,1.4723526239395142,31.488100051879883,0.005482520442456007,0.06297924369573593,1
kaiming_noid,annulus,3,2000,1.551349401473999,31.433835983276367,0.005653558764606714,0.06286889314651489,1
kaiming_noid,annulus,3,4000,1.8809865713119507,31.313331604003906,0.0061167022213339806,0.06262215971946716,1
kaiming_noid,annulus,3,8000,2.022871255874634,30.921419143676758,0.004364608787000179,0.06182651221752167,1
kaiming_noid,annulus,3,16000,2.1753880977630615,30.727333068847656,0.007094359956681728,0.06141860410571098,1
kaiming_noid,annulus,3,32000,2.5470428466796875,31.043092727661133,0.011082421988248825,0.0619974359869957,1
kaiming_noid,annulus,3,80000,3.6629152297973633,32.9937629699707,0.019081104546785355,0.06563936918973923,1
kaiming_noid,annulus,4,0,1.4365915060043335,31.621957778930664,-0.000710665131919086,0.06324416399002075,1
kaiming_noid,annulus,4,250,1.4359666109085083,31.606760025024414,-0.00029194046510383487,0.06321367621421814,1
kaiming_noid,annulus,4,500,1.4301974773406982,31.590749740600586,-0.0003825252060778439,0.0631817877292633,1
kaiming_noid,annulus,4,1000,1.4356627464294434,31.564912796020508,-0.0006696284981444478,0.06313011050224304,1
kaiming_noid,annulus,4,2000,1.6665102243423462,31.519330978393555,-0.0005109975463710725,0.06303834170103073,1
kaiming_noid,annulus,4,4000,1.8170750141143799,31.422462463378906,-0.00035667658085003495,0.06284156441688538,1
kaiming_noid,annulus,4,8000,1.9710936546325684,31.040199279785156,-0.0020288056693971157,0.06206872686743736,1
kaiming_noid,annulus,4,16000,2.2933247089385986,30.84513282775879,0.0005879969685338438,0.06166398525238037,1
kaiming_noid,annulus,4,32000,2.5866615772247314,31.15298843383789,0.0038551450707018375,0.062237855046987534,1
kaiming_noid,annulus,4,80000,3.427730083465576,33.12566375732422,0.01361736748367548,0.06597013026475906,1
kaiming_noid,annulus,5,0,1.4498053789138794,31.727886199951172,0.002879216568544507,0.06345587968826294,1
kaiming_noid,annulus,5,250,1.44553804397583,31.717811584472656,0.003286732127889991,0.0634356290102005,1
kaiming_noid,annulus,5,500,1.4408539533615112,31.703306198120117,0.0032615503296256065,0.06340666115283966,1
kaiming_noid,annulus,5,1000,1.438010334968567,31.671985626220703,0.0031138951890170574,0.06334421783685684,1
kaiming_noid,annulus,5,2000,1.6689505577087402,31.61627960205078,0.0033991553355008364,0.06323225796222687,1
kaiming_noid,annulus,5,4000,1.9336175918579102,31.46828842163086,0.002654053270816803,0.06293331831693649,1
kaiming_noid,annulus,5,8000,1.993865966796875,31.084867477416992,0.001215596217662096,0.062157437205314636,1
kaiming_noid,annulus,5,16000,2.1598684787750244,30.921344757080078,0.0032203462906181812,0.06181354820728302,1
kaiming_noid,annulus,5,32000,2.4590485095977783,31.19994354248047,0.007833446376025677,0.06232842803001404,1
kaiming_noid,annulus,5,80000,3.315899610519409,33.056827545166016,0.01703731156885624,0.06585299968719482,1
kaiming_noid,annulus,6,0,1.4903148412704468,31.655921936035156,-0.0015809200704097748,0.06330879777669907,1
kaiming_noid,annulus,6,250,1.48904550075531,31.6385498046875,-0.0011617190903052688,0.06327428668737411,1
kaiming_noid,annulus,6,500,1.4863383769989014,31.624032974243164,-0.0011315946467220783,0.06324531883001328,1
kaiming_noid,annulus,6,1000,1.4804198741912842,31.593814849853516,-0.0012100127059966326,0.06318476051092148,1
kaiming_noid,annulus,6,2000,1.5907354354858398,31.549720764160156,-0.001142166438512504,0.06309500336647034,1
kaiming_noid,annulus,6,4000,1.8192980289459229,31.45728302001953,-0.0010035134619101882,0.0629056841135025,1
kaiming_noid,annulus,6,8000,1.958793044090271,31.06858253479004,-0.0020762106869369745,0.06211716681718826,1
kaiming_noid,annulus,6,16000,2.104231595993042,30.847747802734375,0.00021615297009702772,0.06165555492043495,1
kaiming_noid,annulus,6,32000,2.43113112449646,31.12114715576172,0.004280264489352703,0.062149375677108765,1
kaiming_noid,annulus,6,80000,3.454324722290039,33.177001953125,0.011392408050596714,0.06603622436523438,1
kaiming_noid,annulus,7,0,1.456229329109192,31.610017776489258,-0.0056425901129841805,0.06321436911821365,1
kaiming_noid,annulus,7,250,1.4502249956130981,31.595970153808594,-0.005180342588573694,0.0631861612200737,1
kaiming_noid,annulus,7,500,1.4374146461486816,31.580810546875,-0.005217256955802441,0.06315574049949646,1
kaiming_noid,annulus,7,1000,1.423534631729126,31.549278259277344,-0.005311714950948954,0.06309230625629425,1
kaiming_noid,annulus,7,2000,1.6700851917266846,31.49248504638672,-0.004917573183774948,0.06297788769006729,1
kaiming_noid,annulus,7,4000,1.8231804370880127,31.37166404724121,-0.004932098090648651,0.06273311376571655,1
kaiming_noid,annulus,7,8000,1.9590004682540894,30.971569061279297,-0.006103347055613995,0.06192303076386452,1
kaiming_noid,annulus,7,16000,2.270820379257202,30.79470443725586,-0.0026713856495916843,0.061553943902254105,1
kaiming_noid,annulus,7,32000,2.58091139793396,31.115854263305664,0.0020441345404833555,0.06215754523873329,1
kaiming_noid,annulus,7,80000,3.4632415771484375,33.142845153808594,0.011993483640253544,0.06599652022123337,1
