condition,seed,steps,srsa_euclid,srsa_city,loss,manifold_id,pca_variance_2d,mds_stress,mean_field_coherence,DTG_series,observation_discriminability
S1,seed_00,1000,0.3833106935777797,0.38457917286347615,0.0301510076969862,7.484058037020986,0.7142598032951355,0.20425994479668216,25.806109652824894,-0.0012684792856964555,0.33600394439152487
S1,seed_00,2000,0.4939452360627197,0.4933439981511323,0.022898783907294273,5.777614701050283,0.6590747237205505,0.17297971275025936,12.899959972147704,0.0006012379115873934,0.33600394439152487
S1,seed_00,3000,0.5409466854066628,0.5347554356102519,0.01831529103219509,5.400386577791624,0.6206954121589661,0.18137321101906465,19.092670225985636,0.006191249796410947,0.33600394439152487
S1,seed_00,4000,0.5866285873514053,0.577518185583202,0.01524717453867197,5.6291013107061065,0.5881210565567017,0.19864803093220443,17.21695648741201,0.009110401768203324,0.33600394439152487
S1,seed_00,5000,0.6112847826174955,0.6063337294223996,0.013053199276328087,5.761371400563267,0.5545200705528259,0.2093325376903686,10.424313593164294,0.0049510531950959225,0.33600394439152487
S1,seed_00,6000,0.6150871462265947,0.6082390029225465,0.011575117707252502,5.473101652055122,0.5483858585357666,0.20553489887652288,5.724003488603607,0.006848143304048149,0.33600394439152487
S1,seed_00,7000,0.6478487110033445,0.6478583470864728,0.010245130397379398,4.930128567868463,0.5284658074378967,0.21874656431782163,5.335034894834696,-9.636083128317097e-06,0.33600394439152487
S1,seed_00,8000,0.6483281731062144,0.648926701107142,0.008892588317394257,4.728771309428164,0.5068453550338745,0.22578193489311865,5.537333311943052,-0.0005985280009276339,0.33600394439152487
S1,seed_00,9000,0.654161522492359,0.6589117360440061,0.008606601506471634,5.707559547095952,0.5111914277076721,0.22406109683561784,6.017208629000222,-0.0047502135516470645,0.33600394439152487
S1,seed_00,10000,0.66331860595578,0.6673869828002297,0.00818575732409954,5.305897384764091,0.5070092678070068,0.2314319430109886,6.34947258785322,-0.004068376844449717,0.33600394439152487
S1,seed_00,11000,0.6674227170464543,0.6702239479183646,0.007956810295581818,5.668997713996248,0.49473264813423157,0.22967682189739222,5.775872553031926,-0.0028012308719103096,0.33600394439152487
S1,seed_00,12000,0.6639152751711868,0.6671570678830232,0.007183984853327274,5.401378389769344,0.49789026379585266,0.23151802291726536,9.502554440305095,-0.0032417927118364442,0.33600394439152487
S1,seed_00,13000,0.6717218597718216,0.6794324752813852,0.006974404212087393,4.986132444577292,0.4703630805015564,0.24716101328054482,7.516218823664941,-0.007710615509563534,0.33600394439152487
S1,seed_00,14000,0.6665119701149014,0.6713966809188414,0.007015193812549114,5.584534744339574,0.47412362694740295,0.2378782400806164,8.783683780499038,-0.00488471080394004,0.33600394439152487
S1,seed_00,15000,0.6801946518085353,0.6882549363625309,0.006302533205598593,5.179252869170428,0.4714098870754242,0.2458428940398363,5.8335884851671995,-0.008060284553995545,0.33600394439152487
S1,seed_00,16000,0.6757952523800496,0.6853326964076746,0.006596565246582031,5.235875686577293,0.47228050231933594,0.25021545302228976,5.770065033092304,-0.00953744402762502,0.33600394439152487
S1,seed_00,17000,0.6746320327884066,0.6840058263138434,0.005979517474770546,5.3429583919721875,0.4547747075557709,0.2596160549476172,6.015085951152488,-0.00937379352543688,0.33600394439152487
S1,seed_00,18000,0.6836862665303239,0.6870518178372046,0.005751464981585741,5.303536108113951,0.4453953802585602,0.2701703092362461,5.966936858975055,-0.003365551306880654,0.33600394439152487
S1,seed_00,19000,0.6786626195516569,0.6897639650928663,0.0054083713330328465,5.03933427491082,0.45282888412475586,0.26135382820535996,6.685434647460693,-0.01110134554120945,0.33600394439152487
S1,seed_00,20000,0.6944639456079114,0.6966343188464573,0.005415081977844238,4.883126672875428,0.449249804019928,0.26865894361830933,6.228808645913641,-0.002170373238545964,0.33600394439152487
S1,seed_00,21000,0.6833651553663095,0.6938415873822285,0.0050265309400856495,5.215520046920306,0.4444487392902374,0.2710205413099626,5.886653002722315,-0.010476432015918968,0.33600394439152487
S1,seed_00,22000,0.6942613566653227,0.7043127744988573,0.005215662531554699,5.09524035468973,0.4302668869495392,0.27920949481313784,11.072261710269993,-0.010051417833534582,0.33600394439152487
S1,seed_00,23000,0.6996826942648573,0.7088775461663142,0.005153372883796692,5.432811663189026,0.44378504157066345,0.26964843108609676,5.866802683589077,-0.009194851901456857,0.33600394439152487
S1,seed_00,24000,0.6917917426621142,0.6992538759621207,0.004834204446524382,4.9696147760274965,0.44493985176086426,0.26759548120384496,5.783273266715692,-0.007462133300006557,0.33600394439152487
S1,seed_00,25000,0.698863721932023,0.7120048693626825,0.004409736953675747,5.2974162391633985,0.43795785307884216,0.27651428977453546,6.305276962720895,-0.013141147430659528,0.33600394439152487
S1,seed_00,26000,0.7008405605614514,0.7117338513639742,0.004426303785294294,4.984457793822958,0.4214262068271637,0.28913634763672114,6.240622430448854,-0.01089329080252277,0.33600394439152487
S1,seed_00,27000,0.6944813262780446,0.7147196252229593,0.004881866276264191,4.803891032233725,0.4283011257648468,0.28701122277000995,5.834873169129841,-0.02023829894491469,0.33600394439152487
S1,seed_00,28000,0.7052137258380716,0.7142021539969735,0.004705460276454687,5.016608039472874,0.42163562774658203,0.29119622720929716,5.6906349702005965,-0.008988428158901884,0.33600394439152487
S1,seed_00,29000,0.6947176324043873,0.7070340563815215,0.0044340286403894424,5.1373080362901264,0.417327344417572,0.29392280842944796,5.793173434057928,-0.012316423977134172,0.33600394439152487
S1,seed_00,30000,0.7087930799520183,0.716900006798474,0.004687764216214418,4.951590555691597,0.42085257172584534,0.29246555709037336,5.576852622022713,-0.008106926846455642,0.33600394439152487
S1,seed_00,31000,0.7095386140998006,0.7251355049710178,0.004439008887857199,5.11934150251906,0.41637349128723145,0.2966467432565063,6.648056685634529,-0.015596890871217184,0.33600394439152487
S1,seed_00,32000,0.7049843164736047,0.7166867261207271,0.0037404620088636875,5.35602559472141,0.41735729575157166,0.2942736933378732,5.702001097000368,-0.011702409647122436,0.33600394439152487
S1,seed_00,33000,0.7006598306063189,0.707654763251253,0.004419202450662851,4.713320179261424,0.4050895869731903,0.30610625942175335,8.777427855735203,-0.006994932644934115,0.33600394439152487
S1,seed_00,34000,0.7112022921666803,0.7195388401804085,0.0038614170625805855,4.865453061526668,0.40543779730796814,0.3006522710172589,5.713045964853918,-0.008336548013728184,0.33600394439152487
S1,seed_00,35000,0.7094815016536566,0.7191013872741613,0.003972030710428953,5.393283567152604,0.4075549244880676,0.3057942377343839,5.402560500884364,-0.009619885620504642,0.33600394439152487
S1,seed_00,36000,0.7065418491990844,0.7186169468985,0.0038223224692046642,5.432746245236141,0.40145450830459595,0.3063741033511125,6.679710972188684,-0.012075097699415616,0.33600394439152487
S1,seed_00,37000,0.7055492693579867,0.7234740075053682,0.003703655442222953,4.871559306995331,0.40209057927131653,0.3048670982930052,5.662522442170253,-0.01792473814738149,0.33600394439152487
S1,seed_00,38000,0.7034375034487373,0.7197826960587183,0.004110216163098812,5.5198488530779795,0.4024033546447754,0.3061138337608782,5.895105099855927,-0.016345192609980908,0.33600394439152487
S1,seed_00,39000,0.705272699251506,0.7178040059778286,0.0036058202385902405,5.3394670991929685,0.39363059401512146,0.31540436309824316,6.694165413151195,-0.012531306726322522,0.33600394439152487
S1,seed_00,40000,0.7131325025218039,0.7250397800338426,0.0035960148088634014,5.438551782845452,0.3959246277809143,0.3112981562935879,6.043553435115038,-0.011907277512038683,0.33600394439152487
S1,seed_00,41000,0.7235677329228242,0.7324321620574975,0.003939949907362461,4.761024281361687,0.3890465497970581,0.318146370442735,6.744197523437042,-0.008864429134673335,0.33600394439152487
S1,seed_00,42000,0.7145263570230433,0.731508703715494,0.0034347143955528736,5.223626424127822,0.39860865473747253,0.3124248400419072,5.6609743740952405,-0.01698234669245069,0.33600394439152487
S1,seed_00,43000,0.7152010168075184,0.7274086363507504,0.0033979183062911034,5.959898099816192,0.39246395230293274,0.317092085151315,7.04886559054734,-0.012207619543232018,0.33600394439152487
S1,seed_00,44000,0.7120184501604493,0.7242410161094709,0.003357304958626628,5.40341081145926,0.3879004418849945,0.32083043464200756,9.426070723449511,-0.012222565949021602,0.33600394439152487
S1,seed_00,45000,0.7123579243569095,0.7323421366832342,0.003295967588201165,5.3120728269392,0.3861536383628845,0.3251977739313762,6.022480845844035,-0.019984212326324746,0.33600394439152487
S1,seed_00,46000,0.7186724040163884,0.7322867457190408,0.0033465286251157522,5.418449044209777,0.38849112391471863,0.31833295411695073,6.362067154168155,-0.01361434170265241,0.33600394439152487
S1,seed_00,47000,0.7121022456868391,0.7277157167703393,0.0031628068536520004,5.383336204676471,0.38268420100212097,0.32599962666955123,6.487933527859733,-0.015613471083500197,0.33600394439152487
S1,seed_00,48000,0.7149868897190835,0.7348255097924269,0.003152165561914444,4.962322829818993,0.37834808230400085,0.328601286653,6.446501741474695,-0.01983862007334336,0.33600394439152487
S1,seed_00,49000,0.7247687115083196,0.7415489480156728,0.00311829661950469,5.395474362412541,0.3838997483253479,0.3253465223715396,15.58338924036063,-0.016780236507353274,0.33600394439152487
S1,seed_00,50000,0.7156084660221352,0.7300231134345855,0.003179916413500905,5.302044290985054,0.3778025209903717,0.3309930665925472,8.081431927215817,-0.014414647412450243,0.33600394439152487
S1,seed_00,51000,0.719937192379788,0.7338387464641665,0.0029828245751559734,5.252605731929784,0.3774080276489258,0.3311838420231474,21.80633476109916,-0.013901554084378431,0.33600394439152487
S1,seed_00,52000,0.7244414115246696,0.7405752799256696,0.0033404871355742216,5.599224138748811,0.37222906947135925,0.3333733361449961,7.797561281325272,-0.016133868401000062,0.33600394439152487
S1,seed_00,53000,0.7175080346765066,0.7384885323729035,0.0033651539124548435,5.513130046135361,0.37241697311401367,0.33689269121057625,7.0412584178306314,-0.02098049769639687,0.33600394439152487
S1,seed_00,54000,0.7203581576970391,0.7376335148431798,0.0030040699057281017,5.14818680748349,0.37030473351478577,0.3368820667069518,6.534841013033559,-0.017275357146140702,0.33600394439152487
S1,seed_00,55000,0.7220821556213998,0.737881918322266,0.00291007524356246,5.272171754275228,0.3692627251148224,0.33675656192088765,7.553792036636935,-0.01579976270086625,0.33600394439152487
S1,seed_00,56000,0.7227269841795877,0.7407488279855827,0.0032192678190767765,5.364041818145043,0.3671940863132477,0.337246973277894,6.8101587107829635,-0.01802184380599503,0.33600394439152487
S1,seed_00,57000,0.7118440940455611,0.7322972426211134,0.0026708391960710287,5.716021433290731,0.3663291335105896,0.33846943155384207,6.5261347629772395,-0.02045314857555225,0.33600394439152487
S1,seed_00,58000,0.7282395649603398,0.7435013533261575,0.0028306273743510246,5.5025383005420405,0.36233052611351013,0.34336197854368866,6.103987915083251,-0.015261788365817708,0.33600394439152487
S1,seed_00,59000,0.7183190329210102,0.7404052906498642,0.0028963428921997547,5.185238509957075,0.36246463656425476,0.3466675780296635,5.8922246025703675,-0.022086257728853975,0.33600394439152487
S1,seed_00,60000,0.7209602633837485,0.7390640891869619,0.002816771389916539,5.424555907788152,0.3558194935321808,0.351106783376457,5.846233320546657,-0.018103825803213347,0.33600394439152487
S1,seed_00,61000,0.7220135873042274,0.7472953736383663,0.002696560462936759,5.8964365937210035,0.3611718714237213,0.3439617190198625,6.708394273866098,-0.02528178633413891,0.33600394439152487
S1,seed_00,62000,0.7215752178338413,0.7437869146237893,0.0027530428487807512,5.381179758823804,0.35433000326156616,0.3534275868232724,6.512254709687754,-0.022211696789948054,0.33600394439152487
S1,seed_00,63000,0.7165295603695805,0.7384088784402234,0.0033192948903888464,5.416335904320619,0.35231733322143555,0.351707924279002,6.192207960119044,-0.021879318070642917,0.33600394439152487
S1,seed_00,64000,0.7256357706211287,0.7496076729629259,0.002813976025208831,5.052240992305328,0.3532254099845886,0.35159149580309135,10.340310376503806,-0.023971902341797136,0.33600394439152487
S1,seed_00,65000,0.7283845692446763,0.7438919534155931,0.0029198580887168646,5.827102183386389,0.35450825095176697,0.3489911871597948,6.362851746351052,-0.015507384170916794,0.33600394439152487
S1,seed_00,66000,0.7190353805723291,0.7441736106035947,0.002861407119780779,5.610537264484001,0.3522563874721527,0.35209982655042915,8.675898354621625,-0.025138230031265585,0.33600394439152487
S1,seed_00,67000,0.716155166181658,0.737155167839593,0.0024618455208837986,6.090468009772608,0.35102513432502747,0.3538080883978429,6.948302836926535,-0.02100000165793503,0.33600394439152487
S1,seed_00,68000,0.7172499281791197,0.7390469822001194,0.0025975212920457125,5.397517490184011,0.3424845039844513,0.3598002415679597,92.85647445799124,-0.02179705402099974,0.33600394439152487
S1,seed_00,69000,0.730691783342423,0.7479020213036462,0.0025335585232824087,5.192304487746136,0.3484358489513397,0.358154644057463,6.343828866548538,-0.01721023796122323,0.33600394439152487
S1,seed_00,70000,0.7155184174109394,0.737945446685345,0.002921802457422018,5.790372088027886,0.3357004225254059,0.37248110114207555,6.9364516385248,-0.022427029274405652,0.33600394439152487
S1,seed_00,71000,0.7200383759205975,0.7396402133710952,0.002726696664467454,5.797155048086876,0.34990060329437256,0.3565103829271327,7.086704517666848,-0.019601837450497706,0.33600394439152487
S1,seed_00,72000,0.7403032837804732,0.7564240914589156,0.0025294374208897352,5.653361468918819,0.3444001078605652,0.36007830044463485,7.217576550623267,-0.016120807678442484,0.33600394439152487
S1,seed_00,73000,0.7219764684451196,0.7394695418955219,0.002535240026190877,6.246958462486181,0.3408568501472473,0.36160296601399555,6.573033005554593,-0.017493073450402297,0.33600394439152487
S1,seed_00,74000,0.7191512701536992,0.7404684748482331,0.0026305208448320627,6.1666611053439295,0.3423842787742615,0.36302965907528506,6.554772055979657,-0.02131720469453391,0.33600394439152487
S1,seed_00,75000,0.7293765198636697,0.7468508669599534,0.002788855694234371,5.6728952076525605,0.34329795837402344,0.3647532591085732,6.207593130189682,-0.017474347096283704,0.33600394439152487
S1,seed_00,76000,0.7249433580367124,0.7447285405747893,0.0023948343005031347,5.919821784878787,0.33705881237983704,0.36892295866740404,6.072579709088598,-0.01978518253807693,0.33600394439152487
S1,seed_00,77000,0.711332604985842,0.7352097379779159,0.002785000717267394,5.650689484970478,0.3427577614784241,0.3589657740102572,7.995960636759591,-0.023877132992073835,0.33600394439152487
S1,seed_00,78000,0.7157924774226752,0.7410950756279302,0.0023453854955732822,5.9335089287976,0.3324701189994812,0.3698436305497699,6.612518931836472,-0.025302598205255045,0.33600394439152487
S1,seed_00,79000,0.7314458269580695,0.7464656810163324,0.002481522737070918,5.904045580172598,0.3271530866622925,0.3739596119617584,6.7309656752127625,-0.015019854058262894,0.33600394439152487
S1,seed_00,80000,0.7135755638932589,0.7405642879957982,0.0025434503331780434,5.108734237951081,0.33750271797180176,0.36824499301515184,6.47497604411539,-0.026988724102539274,0.33600394439152487
S1,seed_00,80000,0.7168368289170934,0.7437731365691418,0.0025434503331780434,5.526869639586625,0.3368673026561737,0.3667756243650776,8.264641115356513,-0.026936307652048352,0.33600394439152487
