condition,seed,steps,srsa_euclid,srsa_city,loss,manifold_id,pca_variance_2d,mds_stress,mean_field_coherence,DTG_series,observation_discriminability
S2,seed_00,1000,0.2589416127554814,0.26185098595432493,0.02944832667708397,8.438215932976506,0.7464926838874817,0.19895631578587744,25.058611791295167,-0.0029093731988435456,0.33600394439152487
S2,seed_00,2000,0.27165518952368295,0.27099736120605206,0.02544710971415043,7.123315273230152,0.6771088242530823,0.15717081440250164,28.814866222812025,0.000657828317630893,0.33600394439152487
S2,seed_00,3000,0.395764504628608,0.39042980906701336,0.019388092681765556,5.3406458670072565,0.5857950448989868,0.17631818695204862,23.01379015239177,0.00533469556159466,0.33600394439152487
S2,seed_00,4000,0.4598497018682865,0.44991941042347733,0.01699816808104515,5.693940301646782,0.5573354959487915,0.18795499393890827,12.186275971427884,0.00993029144480917,0.33600394439152487
S2,seed_00,5000,0.5021860743246448,0.49379923149805194,0.014006718061864376,5.580986779655016,0.5238681435585022,0.20800397598175466,8.453849863634254,0.008386842826592855,0.33600394439152487
S2,seed_00,6000,0.514030086244445,0.5053620190895912,0.01228854339569807,5.641329908418483,0.5116793513298035,0.22501809626137512,8.716673919005707,0.008668067154853798,0.33600394439152487
S2,seed_00,7000,0.5468568025721289,0.5441071235251582,0.01057293638586998,4.89685792878905,0.49438899755477905,0.22597284947141025,7.271085557490605,0.0027496790469706545,0.33600394439152487
S2,seed_00,8000,0.5460617031465783,0.5417312082063527,0.00923741701990366,4.794149666162398,0.4714958667755127,0.24121153859952435,7.119078182258282,0.004330494940225638,0.33600394439152487
S2,seed_00,9000,0.5638062056242585,0.5632421596595969,0.008515030145645142,5.700586426466429,0.47992005944252014,0.23996734923172272,7.203270937253387,0.0005640459646616414,0.33600394439152487
S2,seed_00,10000,0.5763947255486671,0.5737592364760146,0.008234472014009953,5.101799332184252,0.4699753522872925,0.2554149745986249,6.963971650694205,0.0026354890726525415,0.33600394439152487
S2,seed_00,11000,0.57638093812005,0.5752071833465034,0.007652587257325649,5.628460653514858,0.45644819736480713,0.2529586652915014,6.762251044734184,0.0011737547735465315,0.33600394439152487
S2,seed_00,12000,0.5873192548961982,0.5851145432390431,0.0068374816328287125,5.529681295408212,0.4552619457244873,0.2605962633737411,10.06720313883918,0.0022047116571550784,0.33600394439152487
S2,seed_00,13000,0.579999575533496,0.5830267658888283,0.006536000408232212,4.8333367489709635,0.43376556038856506,0.2760891905337603,11.39212311435823,-0.0030271903553322765,0.33600394439152487
S2,seed_00,14000,0.58390663867599,0.580713534902099,0.006263400427997112,5.457514340835462,0.434917151927948,0.26682777807825064,6.649258979208797,0.0031931037738910373,0.33600394439152487
S2,seed_00,15000,0.5957040499590073,0.5965677783086872,0.005621918942779303,5.033145103852809,0.4263927936553955,0.28012064646303964,7.026103760194274,-0.0008637283496799597,0.33600394439152487
S2,seed_00,16000,0.606077817899937,0.604853897238319,0.0058174217119812965,5.287998471804334,0.42501863837242126,0.28503522116204627,6.638526443434459,0.0012239206616180276,0.33600394439152487
S2,seed_00,17000,0.6062879847862198,0.6045525259961257,0.005662128794938326,5.404403382334019,0.4197728633880615,0.28440934688246006,37.74994742321279,0.0017354587900940688,0.33600394439152487
S2,seed_00,18000,0.606971319209999,0.603737819030514,0.0051320395432412624,5.363938307079238,0.4113963544368744,0.290758669815164,8.621371162402953,0.0032335001794849827,0.33600394439152487
S2,seed_00,19000,0.6016239049872074,0.6031320716748912,0.00486720772460103,5.098504967555224,0.41253700852394104,0.29266601750854915,8.604023296792278,-0.0015081666876838318,0.33600394439152487
S2,seed_00,20000,0.6128763105505032,0.6071902407326931,0.004861482419073582,4.721968473661827,0.40310001373291016,0.3045591147601602,6.7898827397701185,0.005686069817810058,0.33600394439152487
S2,seed_00,21000,0.6209860302392852,0.6216707175877224,0.004593328572809696,5.201039274668886,0.40442249178886414,0.30258270007660504,11.837485120956352,-0.0006846873484371852,0.33600394439152487
S2,seed_00,22000,0.622676105437629,0.624612488433252,0.0046907588839530945,5.269345378359159,0.3918483555316925,0.314483711368658,7.153485075862206,-0.0019363829956230427,0.33600394439152487
S2,seed_00,23000,0.6214714311364852,0.6215662739212043,0.004674273543059826,5.239507150702216,0.4033828675746918,0.3080772464640879,10.66665354552344,-9.484278471916241e-05,0.33600394439152487
S2,seed_00,24000,0.6315969424481889,0.6313438379179388,0.004165990743786097,4.8562689189328765,0.3956458866596222,0.3096365265823292,6.959232449488888,0.00025310453025007007,0.33600394439152487
S2,seed_00,25000,0.6363138099527473,0.6386355667193965,0.003869271371513605,5.161602933177604,0.39934849739074707,0.31087494363607915,7.2019976114573465,-0.002321756766649141,0.33600394439152487
S2,seed_00,26000,0.622836820093865,0.6275694154687952,0.003754812991246581,4.932082243574617,0.38502198457717896,0.3209306344387029,7.173624159238867,-0.004732595374930204,0.33600394439152487
S2,seed_00,27000,0.625549579264398,0.6351468585525145,0.0042948308400809765,4.885272028323604,0.3877570927143097,0.3255556192234221,7.057510924820177,-0.00959727928811649,0.33600394439152487
S2,seed_00,28000,0.6298215379268334,0.6297473771976061,0.0041624936275184155,5.097462986483711,0.3856886327266693,0.3214624422092403,6.777533010106981,7.416072922727945e-05,0.33600394439152487
S2,seed_00,29000,0.6362350593956588,0.637715030605272,0.004010005388408899,5.067529457200988,0.3813897967338562,0.3267995348384613,6.750533656430219,-0.0014799712096131845,0.33600394439152487
S2,seed_00,30000,0.6293418961805556,0.6308215897477317,0.00395992211997509,5.050829260642054,0.3749852776527405,0.33477681107091156,7.714742329745672,-0.0014796935671761435,0.33600394439152487
S2,seed_00,31000,0.6492132676220689,0.6546137489506025,0.003742435947060585,5.123368390311937,0.3771354854106903,0.33873161918932304,7.967335393847295,-0.005400481328533657,0.33600394439152487
S2,seed_00,32000,0.635131504709896,0.639083416332717,0.003237565979361534,5.307541781960562,0.37640833854675293,0.3398922878421467,7.769995182687738,-0.003951911622821047,0.33600394439152487
