condition,seed,steps,srsa_euclid,srsa_city,loss,manifold_id,pca_variance_2d,mds_stress,mean_field_coherence,DTG_series,observation_discriminability
S4,seed_00,1000,0.23349889333247317,0.23771486590248456,0.026966143399477005,9.018244709650045,0.8327200412750244,0.22063385004635483,26.44190348318911,-0.004215972570011384,0.33600394439152487
S4,seed_00,2000,0.28510128098763693,0.28724779975161857,0.024477381259202957,8.505340314998023,0.7274929285049438,0.16072568409628288,27.989969156490954,-0.002146518763981642,0.33600394439152487
S4,seed_00,3000,0.36972846346868393,0.3712045529871634,0.019664591178297997,7.628151076029855,0.6449906229972839,0.15819112226140747,32.42303798230417,-0.0014760895184794953,0.33600394439152487
S4,seed_00,4000,0.4249925123789407,0.4230434973751305,0.016668736934661865,5.9940596557465575,0.6166440844535828,0.1733759230597908,21.291805214997797,0.0019490150038102283,0.33600394439152487
S4,seed_00,5000,0.46751603769575567,0.46890944214003794,0.013916140422224998,6.39209845786325,0.6038147807121277,0.18297511967152646,14.106486732208335,-0.0013934044442822646,0.33600394439152487
S4,seed_00,6000,0.5094651287235136,0.5078392171096646,0.012086004950106144,5.983482424421696,0.5577396750450134,0.21787735957218765,59.31212334962808,0.0016259116138489516,0.33600394439152487
S4,seed_00,7000,0.5391449529640027,0.5390727784935838,0.010638074018061161,5.544127708322392,0.5618274807929993,0.20803321845872352,7.470730847637371,7.217447041885094e-05,0.33600394439152487
S4,seed_00,8000,0.5445955443700938,0.5504769192037503,0.010172857902944088,5.643606155417994,0.5517395734786987,0.21385512494998526,7.821130671573843,-0.005881374833656472,0.33600394439152487
S4,seed_00,9000,0.5517210449741078,0.5594366655854724,0.008978917263448238,5.01944431120845,0.5171345472335815,0.23477763431630289,8.064343752273418,-0.00771562061136466,0.33600394439152487
S4,seed_00,10000,0.5743952584989417,0.5801027733826912,0.007848159410059452,6.147403702908188,0.5174537301063538,0.2291017054330063,7.5147375921364254,-0.005707514883749543,0.33600394439152487
S4,seed_00,11000,0.5842319511812214,0.5914253943169111,0.007577916141599417,5.5078082496020535,0.5165162682533264,0.23408809457479224,8.128902298482881,-0.007193443135689703,0.33600394439152487
S4,seed_00,12000,0.5865251799141892,0.5976234314133314,0.007401520386338234,5.478161903193003,0.5055562853813171,0.2394184578278163,8.152696830701494,-0.011098251499142231,0.33600394439152487
S4,seed_00,13000,0.5887242390474964,0.5960040363823366,0.006944233551621437,5.228918861481889,0.5078216791152954,0.23713829763959912,8.864183377448663,-0.007279797334840188,0.33600394439152487
S4,seed_00,14000,0.5955689107064804,0.606161677180027,0.006402359809726477,5.25513416812628,0.4780595600605011,0.26166814037978486,21.904739175790432,-0.010592766473546567,0.33600394439152487
S4,seed_00,15000,0.6055166455254732,0.6162438450348279,0.0067715574987232685,5.336985120392486,0.4811311662197113,0.2592531774000712,7.3400967663226035,-0.010727199509354635,0.33600394439152487
S4,seed_00,16000,0.6126680531609184,0.6262039806349503,0.005970001220703125,5.235166567201176,0.47389084100723267,0.25856614722024046,7.83255753433808,-0.013535927474031872,0.33600394439152487
S4,seed_00,17000,0.6118616562843248,0.6237321365465004,0.00578263308852911,6.059221514620487,0.4833161532878876,0.24657316691683406,8.577721219747227,-0.011870480262175631,0.33600394439152487
S4,seed_00,18000,0.6251479576023011,0.6395136323536286,0.005539862439036369,5.0616318293076485,0.46121102571487427,0.2653748014820387,11.792817119202972,-0.01436567475132744,0.33600394439152487
S4,seed_00,19000,0.6252148996795267,0.6445037477162804,0.005807549227029085,6.687993774271242,0.45947694778442383,0.26942513653703637,7.7696323889602175,-0.01928884803675368,0.33600394439152487
S4,seed_00,20000,0.6238342072320928,0.6371191507265307,0.004926921799778938,5.83247440342419,0.45895496010780334,0.26635796114086463,7.6305950663086035,-0.013284943494437873,0.33600394439152487
S4,seed_00,21000,0.6310157198407805,0.646038578931194,0.004813310224562883,5.060262085112818,0.44351789355278015,0.2774069198930943,7.739596456829241,-0.015022859090413454,0.33600394439152487
S4,seed_00,22000,0.6441426244778508,0.6647375235933498,0.004460938274860382,5.6740575721485955,0.4503815174102783,0.27294251556528554,8.104420255217908,-0.020594899115499055,0.33600394439152487
S4,seed_00,23000,0.6406989804505268,0.6584172268070986,0.004485348705202341,5.767132895894005,0.43576475977897644,0.2815345071653515,7.455779177722168,-0.01771824635657182,0.33600394439152487
S4,seed_00,24000,0.6404114732304179,0.6566448554929295,0.004681422840803862,5.2249080512251425,0.43774476647377014,0.2886708580298724,7.223481197262817,-0.016233382262511586,0.33600394439152487
S4,seed_00,25000,0.637675159690145,0.6553744168991441,0.004450510255992413,5.038770450857556,0.42805230617523193,0.2931389828855053,9.837861704867928,-0.01769925720899912,0.33600394439152487
S4,seed_00,26000,0.6494686258383106,0.6718919017703927,0.003890732768923044,5.481309597976339,0.4245012700557709,0.2972408692068413,9.28953335390111,-0.022423275932082154,0.33600394439152487
S4,seed_00,27000,0.6495727512905338,0.6725538332677244,0.004134465008974075,5.477335041976225,0.4138748347759247,0.29788499467206525,7.989277491548927,-0.02298108197719062,0.33600394439152487
S4,seed_00,28000,0.6454158054325435,0.6661986862316387,0.0038512726314365864,5.7979191856624315,0.4180904030799866,0.30093424425013365,8.531714146961288,-0.020782880799095182,0.33600394439152487
S4,seed_00,29000,0.639271528490116,0.6698466363700551,0.003897811286151409,6.060571981040539,0.413157194852829,0.30301589521244005,10.09423196731253,-0.030575107879939112,0.33600394439152487
S4,seed_00,30000,0.6402789428841927,0.6685423410365271,0.0037833487149327993,5.694183223173098,0.4079272449016571,0.30289051007401474,9.858798341432108,-0.028263398152334362,0.33600394439152487
S4,seed_00,31000,0.6441168598476587,0.6705643238347445,0.0038475110195577145,4.928814893841803,0.3999684154987335,0.3131670225752422,9.634438037525028,-0.026447463987085862,0.33600394439152487
S4,seed_00,32000,0.6476599159242767,0.6706736765060771,0.0034225115086883307,5.887553496044323,0.3955749571323395,0.321258377917093,10.41749307708513,-0.02301376058180038,0.33600394439152487
S4,seed_00,33000,0.6387482321162968,0.6656155203337999,0.003691751742735505,5.477359559681733,0.39280176162719727,0.31840610513532996,11.177732994922076,-0.02686728821750306,0.33600394439152487
S4,seed_00,34000,0.6447851140440576,0.673750989457124,0.0032119741663336754,5.401612895275661,0.39040327072143555,0.3155010751297035,9.242876559676384,-0.02896587541306639,0.33600394439152487
S4,seed_00,35000,0.6447958903627372,0.6716509443853225,0.003049525199458003,5.616209010293092,0.38909584283828735,0.32310334880848285,22.278547119252213,-0.026855054022585256,0.33600394439152487
S4,seed_00,36000,0.6419734716975783,0.674607045601913,0.0028325305320322514,5.399730490110039,0.3889736235141754,0.318779440448678,10.087930898701671,-0.032633573904334634,0.33600394439152487
S4,seed_00,37000,0.6503930773906065,0.6830491631806951,0.003032623790204525,5.650856106189469,0.3841796815395355,0.32378482034673883,10.94650127338346,-0.03265608579008861,0.33600394439152487
S4,seed_00,38000,0.6373921792898992,0.6699545817093674,0.0032011892180889845,5.531804337068707,0.3846130669116974,0.3238484251128998,9.150447040576156,-0.03256240241946817,0.33600394439152487
S4,seed_00,39000,0.6495472846388752,0.6831693213327474,0.002945219399407506,5.62346216841029,0.3838994801044464,0.3216151953630497,10.252535931866912,-0.033622036693872204,0.33600394439152487
S4,seed_00,40000,0.6503140749265109,0.6851255460048687,0.003160555614158511,5.437051275881486,0.3818660378456116,0.32187017308222404,10.83045750029889,-0.0348114710783578,0.33600394439152487
S4,seed_00,41000,0.6516913736242164,0.6822271063685571,0.002861014800146222,5.262654245318837,0.37098389863967896,0.33492959897450086,10.657138485357141,-0.030535732744340738,0.33600394439152487
S4,seed_00,42000,0.640748910221532,0.6775077822039283,0.002980735618621111,5.356628066916281,0.37449073791503906,0.33478930778701543,10.988422381717632,-0.036758871982396246,0.33600394439152487
S4,seed_00,43000,0.6418643666232323,0.6825674722940138,0.0025321340654045343,5.9052336446503215,0.3790934085845947,0.3274488238657174,10.121313315935295,-0.0407031056707815,0.33600394439152487
S4,seed_00,44000,0.6502513522132745,0.6894708078277695,0.002606336958706379,5.513699776413543,0.3720070421695709,0.33883545976385554,16.83125015387182,-0.039219455614495025,0.33600394439152487
S4,seed_00,45000,0.6504104084978052,0.6828105482070042,0.002440991112962365,5.6615555187452316,0.3660891056060791,0.34070814868265925,11.877074017877185,-0.03240013970919897,0.33600394439152487
S4,seed_00,46000,0.6450914720063476,0.6865572507923977,0.0027441345155239105,5.505149388796411,0.3682606816291809,0.3385326340394512,20.737664855595106,-0.04146577878605007,0.33600394439152487
S4,seed_00,47000,0.6471528260901481,0.6798183648894652,0.002602639142423868,5.468567318618394,0.3678179383277893,0.33868836110681577,9.775003485213645,-0.032665538799317106,0.33600394439152487
S4,seed_00,48000,0.641165894495742,0.6843394853235382,0.002251483267173171,5.510144408380562,0.3656761050224304,0.34097948309853066,11.68279645554402,-0.04317359082779615,0.33600394439152487
S4,seed_00,49000,0.651672663434272,0.6920895075107292,0.002825737465173006,5.471379367905066,0.3545186519622803,0.3500026324706274,13.514365520214941,-0.04041684407645718,0.33600394439152487
S4,seed_00,50000,0.6420880165826116,0.6872719110788603,0.0026026838459074497,5.485363065945503,0.3542833626270294,0.3502463942904969,9.853218900369704,-0.04518389449624871,0.33600394439152487
S4,seed_00,51000,0.6438519567504215,0.6848368203606596,0.00226205145008862,5.497312748997799,0.36230048537254333,0.34391279124599106,14.418464432864004,-0.04098486361023812,0.33600394439152487
S4,seed_00,52000,0.6450814177465712,0.6900569866139391,0.002092911396175623,6.065732353043851,0.355393648147583,0.35064805728742254,23.611932300294715,-0.044975568867367866,0.33600394439152487
S4,seed_00,53000,0.6521883738011885,0.6906750241686642,0.0021213083527982235,6.147161577090448,0.3550013601779938,0.354361042583309,14.72282728864831,-0.03848665036747567,0.33600394439152487
S4,seed_00,54000,0.6420029669283641,0.6852280363821066,0.002370932837948203,5.751598454900311,0.34955036640167236,0.3546618326246332,13.145861765967,-0.04322506945374249,0.33600394439152487
S4,seed_00,55000,0.6381334587784152,0.6922875420117656,0.002385111292824149,5.785115674898303,0.34618452191352844,0.35625495108254474,16.415476056763982,-0.05415408323335036,0.33600394439152487
S4,seed_00,56000,0.6527600197299441,0.6942538364951686,0.002130144741386175,5.749271769204141,0.35262855887413025,0.3513057896842817,16.84164072250049,-0.041493816765224456,0.33600394439152487
S4,seed_00,57000,0.646123645209268,0.6922087394539181,0.0024306082632392645,5.950291075645427,0.3456915020942688,0.3582968984196266,15.940761345750833,-0.04608509424465013,0.33600394439152487
