condition,seed,steps,srsa_euclid,srsa_city,loss,manifold_id,pca_variance_2d,mds_stress,mean_field_coherence,DTG_series,observation_discriminability
S4,seed_04,1000,0.27362973402665475,0.2774139886030211,0.028478985652327538,8.463118709042817,0.8292585015296936,0.2281222436786493,35.031659434098586,-0.0037842545763663304,0.33600394439152487
S4,seed_04,2000,0.33549414910557435,0.3354168058748284,0.023373687639832497,6.931891365631859,0.6991809010505676,0.16487834436074286,31.211909625395954,7.734323074592986e-05,0.33600394439152487
S4,seed_04,3000,0.41781167668921015,0.41922848289131953,0.019737696275115013,6.8160770450139605,0.645451009273529,0.1750281763414188,17.29485053513904,-0.0014168062021093775,0.33600394439152487
S4,seed_04,4000,0.46535562329060487,0.4662387245346989,0.016175463795661926,6.124682425551116,0.6019065380096436,0.1948324879725051,39.14397039352004,-0.00088310124409402,0.33600394439152487
S4,seed_04,5000,0.5235644006711571,0.5253801743179672,0.01370163168758154,5.704916575519278,0.5926460027694702,0.20089847900754312,8.591742466181408,-0.0018157736468101815,0.33600394439152487
S4,seed_04,6000,0.5432206453522226,0.5524867054074841,0.01264156587421894,5.6214650994479065,0.5490202903747559,0.22460012623063283,13.491653746095517,-0.009266060055261538,0.33600394439152487
S4,seed_04,7000,0.5536586726064945,0.5557121440653602,0.010894312523305416,5.8710634164719835,0.5587149262428284,0.21457004531379345,9.212853512316482,-0.0020534714588656966,0.33600394439152487
S4,seed_04,8000,0.5585887937012842,0.5649560323881522,0.009485134854912758,5.760005639992307,0.5483219623565674,0.21918004959640833,7.244522566670812,-0.006367238686867949,0.33600394439152487
S4,seed_04,9000,0.5867105700988932,0.5931011220887562,0.009183051064610481,5.906314799670562,0.5605543851852417,0.20714977188217945,37.61475149067406,-0.006390551989863047,0.33600394439152487
S4,seed_04,10000,0.5982820699231849,0.6048365535548986,0.008210143074393272,5.689200209025835,0.5333845019340515,0.22139508043429632,7.262197434839935,-0.006554483631713737,0.33600394439152487
S4,seed_04,11000,0.6020357541223001,0.6066226580973196,0.008164627477526665,6.1327660263821295,0.5368068814277649,0.22190919315069177,7.196300683380805,-0.004586903975019485,0.33600394439152487
S4,seed_04,12000,0.611974414444032,0.6277877557499355,0.007600262761116028,5.919961386214888,0.5110482573509216,0.23563221740388599,6.60194121867198,-0.015813341305903506,0.33600394439152487
S4,seed_04,13000,0.6173519764779268,0.6275346566701547,0.0068996381014585495,5.805558182505115,0.5204918384552002,0.22619672970481236,6.640973968258057,-0.0101826801922279,0.33600394439152487
S4,seed_04,14000,0.6061277600472009,0.6157534882091055,0.006485693622380495,5.876966123044882,0.506317138671875,0.23794068492254952,7.1295375090119855,-0.009625728161904545,0.33600394439152487
S4,seed_04,15000,0.6074900230227094,0.6214597052075778,0.006346819922327995,5.379951836710338,0.4949544370174408,0.23622087584036203,7.747851181777748,-0.013969682184868382,0.33600394439152487
S4,seed_04,16000,0.6198483320242824,0.6358212745430404,0.005689126905053854,5.963801303632451,0.4868934750556946,0.24117016816294595,7.347590073394217,-0.015972942518758027,0.33600394439152487
S4,seed_04,17000,0.6358714262239257,0.6472056010323874,0.005871557164937258,5.530539749582318,0.47203001379966736,0.2497814765893733,8.212251274026935,-0.011334174808461772,0.33600394439152487
S4,seed_04,18000,0.6400009989983504,0.6628362237448807,0.0058796764351427555,5.924294696978458,0.4673885107040405,0.2589463915741245,8.156722045127212,-0.022835224746530325,0.33600394439152487
S4,seed_04,19000,0.638231736045482,0.6569414449669332,0.005801782477647066,5.54421158383279,0.4619826674461365,0.25691671979107356,12.37003720015895,-0.018709708921451185,0.33600394439152487
S4,seed_04,20000,0.6334793208173504,0.654101007516917,0.005063290242105722,5.400179377147825,0.46600091457366943,0.25440158722097045,11.96618111609709,-0.020621686699566655,0.33600394439152487
S4,seed_04,21000,0.6445941962544005,0.6667484496361017,0.005113997962325811,5.8905601383082455,0.4603084921836853,0.2606216427603099,10.443243535872147,-0.022154253381701183,0.33600394439152487
S4,seed_04,22000,0.6380555815567518,0.660145897070861,0.004647772293537855,5.426634394738161,0.45434892177581787,0.2676392861740776,10.328407272292615,-0.022090315514109227,0.33600394439152487
S4,seed_04,23000,0.6506550906407486,0.6747915895052757,0.004556330852210522,5.310552160546275,0.45099055767059326,0.26273817696021384,13.548281493023032,-0.02413649886452718,0.33600394439152487
S4,seed_04,24000,0.6482824371090321,0.6695863433739323,0.004835894331336021,5.457859005768577,0.4453507363796234,0.27297073913660214,8.61999985042219,-0.021303906264900196,0.33600394439152487
S4,seed_04,25000,0.6504301805220601,0.67350575926719,0.004853950813412666,5.46435693831064,0.43894436955451965,0.285456926842853,9.689170086042932,-0.023075578745129888,0.33600394439152487
S4,seed_04,26000,0.6480360003586582,0.6717832444389286,0.004175831563770771,5.088120568011106,0.42565643787384033,0.2886320902353215,26.261322260536083,-0.023747244080270402,0.33600394439152487
S4,seed_04,27000,0.6514129787706219,0.675769621216733,0.004064549691975117,5.0095186107481835,0.4292278587818146,0.2862454542256478,10.585603408897484,-0.024356642446111132,0.33600394439152487
S4,seed_04,28000,0.6518212889882077,0.6819091898597346,0.0038067966233938932,5.396242906592105,0.4237551689147949,0.28797658996426345,8.431195546416326,-0.030087900871526907,0.33600394439152487
S4,seed_04,29000,0.6539478063538936,0.6791377932161051,0.00409943051636219,5.390137664699395,0.42163076996803284,0.293399216306645,22.4405853387905,-0.025189986862211522,0.33600394439152487
S4,seed_04,30000,0.6518238620160993,0.6831607500359271,0.003418199485167861,5.464415387134461,0.42041483521461487,0.2865574573158857,9.25299498179744,-0.03133688801982781,0.33600394439152487
S4,seed_04,31000,0.6573147876168727,0.6841578247430785,0.004208141937851906,5.883146335696426,0.4119579792022705,0.2960057916857461,8.334974200853871,-0.026843037126205838,0.33600394439152487
S4,seed_04,32000,0.6561240889365184,0.6844701506258929,0.003711353288963437,5.195611840805257,0.40327000617980957,0.3068601107566043,8.853989532750655,-0.02834606168937448,0.33600394439152487
S4,seed_04,33000,0.6538356558420769,0.6823905375876426,0.0033778815995901823,5.179799632495192,0.4049418866634369,0.3053690024140467,16.03514837335839,-0.02855488174556564,0.33600394439152487
S4,seed_04,34000,0.6432454521334029,0.6712318553869802,0.003372782841324806,5.358471567677851,0.406585156917572,0.2993909827422781,8.705905521861295,-0.027986403253577263,0.33600394439152487
S4,seed_04,35000,0.6452609604512874,0.680699919052573,0.00334201380610466,5.096643550272205,0.40985360741615295,0.2979684043717083,7.9263784309442995,-0.03543895860128554,0.33600394439152487
S4,seed_04,36000,0.6543051188285697,0.6843437618213128,0.0030231899581849575,5.391374196999641,0.3995192348957062,0.3066164780232851,41.70696008577755,-0.03003864299274317,0.33600394439152487
S4,seed_04,37000,0.6534390287759847,0.6806771903162542,0.003081822767853737,5.566090877054561,0.39946410059928894,0.31159717557103067,8.922386615342061,-0.02723816154026948,0.33600394439152487
S4,seed_04,38000,0.6597065798060336,0.6893614415027646,0.0031438814476132393,5.761603089783646,0.3825035095214844,0.32079461492831557,13.867668120577948,-0.029654861696730928,0.33600394439152487
S4,seed_04,39000,0.6585950005881557,0.6919904632652386,0.0032208652701228857,5.278469524817995,0.3895042836666107,0.32221153985336215,8.39800302644418,-0.03339546267708293,0.33600394439152487
